efi_key,unit,company_key,member_firm_code,profit_center_code,cost_center_code,gl_account_code,fe_person_number,fe_practice_group_key,fe_office_key,fe_team_key,lead_partner_person_number,lead_partner_practice_group_key,lead_partner_office_key,lead_partner_team_key,matter_number,vendor_code,document_text,document_date,document_number,transaction_document_type_key,posting_period,posting_date,document_currency_code,actual_amount_dc,office_currency_code,actual_amount_oc,group_currency_code,actual_amount_gc,budget_amount_gc,forecast_amount_gc,last_updated_date_utc_at_source,_ingest_date,_source_file,_source_system,_table,_lineage_id,_effective_start_datetime,_effective_end_datetime,_current_flag,hashed_pk
-1,Budget,LU11,NRFEMEA,LUX1,LUX1AD3250,6230400000,Unknown,AD,LUX1,3250,Unknown,,,,Unknown,#,#,,Unknown,BGT,202206,,Unknown,0.0,Unknown,0.0,USD,0.0,287.5,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,c9b5e81076bf698f3bd4fba2d3fa5305
-1,Budget,US11,NRFUS,HOU1,HOU1AD3251,6230600000,Unknown,AD,HOU1,3251,Unknown,,,,Unknown,#,#,,Unknown,BGT,202211,,Unknown,0.0,Unknown,0.0,USD,0.0,108577.17,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,f0797e407275af6b2fda0567d2ae7da3
-1,Budget,US11,NRFUS,AUS1,AUS1AD3251,6230100000,Unknown,AD,AUS1,3251,Unknown,,,,Unknown,#,#,,Unknown,BGT,202212,,Unknown,0.0,Unknown,0.0,USD,0.0,52.67,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,90887591824fde3cef43cc51d144264a
-1,Budget,US11,NRFUS,AUS1,AUS1TX2750,6210000000,Unknown,TX,AUS1,2750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202208,,Unknown,0.0,Unknown,0.0,USD,0.0,6.32,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,718e2eee4fb5e2a90e55b7d28b6d28de
-1,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6230300000,Unknown,FN,SIN3,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202204,,Unknown,0.0,Unknown,0.0,USD,0.0,227.27274,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,dbaf44ef9aeb1697e92675a8b41726b8
-1,Forecast,CA11,NRFC,MTR1,MTR1FN3750,6740000000,Unknown,FN,MTR1,3750,Unknown,,,,Unknown,#,#,,Unknown,FOR,202503,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,536180.7166,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,69fe23becebd30f8fb9218b90ca4f191
-1,Budget,DE11,NRFEMEA,HAM2,HAM2AD3250,6230400000,Unknown,AD,HAM2,3250,Unknown,,,,Unknown,#,#,,Unknown,BGT,202202,,Unknown,0.0,Unknown,0.0,USD,0.0,479.1666667,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,26311144d9399b89d2d566715a548c48
-1,Budget,BR52,NRFUS,SAO9,SAO9FN3750,6610000000,Unknown,FN,SAO9,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202204,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,51ad4514d75f06352d195d850ddff4ca
-1,Budget,CN12,NRFEMEA,SGH1,SGH1FN3750,6230300000,Unknown,FN,SGH1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202311,,Unknown,0.0,Unknown,0.0,USD,0.0,239.2573333,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,4877bd0a09c69687a9f73d8a7ad315ee
-1,Forecast,CA11,NRFC,MTR1,MTR1FN3750,6720000000,Unknown,FN,MTR1,3750,Unknown,,,,Unknown,#,#,,Unknown,FOR,202501,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,263751.9635,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,9725845d474a523fe1a655340265307a
-1,Budget,TR11,NRFUS,IST1,IST1AD3251,5503000000,Unknown,AD,IST1,3251,Unknown,,,,Unknown,#,#,,Unknown,BGT,202212,,Unknown,0.0,Unknown,0.0,USD,0.0,73.48,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,961e6d012e205971b1e01be25988a5ee
-1,Budget,CA11,NRFC,MTR1,MTR1DR1754,4000000000,Unknown,DR,MTR1,1754,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,55225.47108,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,c6b5692aa86ef1cae8e9ad786385f0d7
-1,Budget,TR11,NRFUS,IST1,IST1FN3750,6610000000,Unknown,FN,IST1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202202,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,31274f8706daf38e057a9a199e72d5a4
-1,Budget,CA11,NRFC,MTR1,MTR1EL2000,4000000000,Unknown,EL,MTR1,2000,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,48988.32127,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,bca68dd4bc9bf5109cc32e5be29ad20f
-1,Budget,US11,NRFUS,NYC1,NYC1RE2500,5503000000,Unknown,RE,NYC1,2500,Unknown,,,,Unknown,#,#,,Unknown,BGT,202212,,Unknown,0.0,Unknown,0.0,USD,0.0,6.93,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,4d47bf34dd5f75b3164253d1c67f4edd
-1,Budget,IT11,NRFEMEA,MIL1,MIL1FN3750,5503000000,Unknown,FN,MIL1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202203,,Unknown,0.0,Unknown,0.0,USD,0.0,76.6666667,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,7aa1e04b666ed42efd31e3bab8396df2
-1,Budget,SA11,NRFUS,RUH1,RUH1FN3750,6740000000,Unknown,FN,RUH1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202210,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,3f9fd30436752bae8382aa12b51c921c
-1,Forecast,CA11,NRFC,MTR1,MTR1IT4000,5509000000,Unknown,IT,MTR1,4000,Unknown,,,,Unknown,#,#,,Unknown,FOR,202508,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,36.65195602,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,057ce2ffe624c2e34e4550aff2f48b4b
-1,Forecast,CA11,NRFC,MTR1,MTR1KX4250,5508000000,Unknown,KX,MTR1,4250,Unknown,,,,Unknown,#,#,,Unknown,FOR,202504,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,8.975989229,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e43c571db92023c5343d07f3cf3c3c88
-1,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6600001000,Unknown,FN,LON1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202207,,Unknown,0.0,Unknown,0.0,USD,0.0,-147846.6667,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,9985837b0f2bc8b514ffe71bd52f450d
-1,Budget,SG11,NRFEMEA,SIN1,SIN1FN3750,6230300000,Unknown,FN,SIN1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202509,,Unknown,0.0,Unknown,0.0,USD,0.0,546.2855207,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,4b2807e1c6216e14d004500bb2b297e3
-1,Forecast,CA11,NRFC,QUE1,QUE1FN3750,5508000000,Unknown,FN,QUE1,3750,Unknown,,,,Unknown,#,#,,Unknown,FOR,202508,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,13.46398384,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,4476c5338e9b561e5bc97570cbef951f
-1,Budget,US11,NRFUS,MEX1,MEX1AD3251,6610000000,Unknown,AD,MEX1,3251,Unknown,,,,Unknown,#,#,,Unknown,BGT,202101,,Unknown,0.0,Unknown,0.0,USD,0.0,63.59166667,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,42d984f951cab8ba5de44e2b43775dfa
-1,Budget,BE11,NRFEMEA,BRU1,BRU1S29999,7000100000,Unknown,S2,BRU1,9999,Unknown,,,,Unknown,#,#,,Unknown,BGT,202112,,Unknown,0.0,Unknown,0.0,USD,0.0,-39778.4112,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,cd59d4f520faee90e0956fa4183c17dd
-1,Forecast,CA11,NRFC,MTR1,MTR1FN3750,6250000000,Unknown,FN,MTR1,3750,Unknown,,,,Unknown,#,#,,Unknown,FOR,202508,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,44819.35822,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,573f55b1b6e750b4b931378f11f6798d
-1,Budget,US11,NRFUS,USA1,USA1FN3750,6250000000,Unknown,FN,USA1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202209,,Unknown,0.0,Unknown,0.0,USD,0.0,125000.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,c0a3cb7bb85ef4150c1bc5aa9b4c24d1
-1,Budget,LU11,NRFEMEA,LUX1,LUX1S29999,7000100000,Unknown,S2,LUX1,9999,Unknown,,,,Unknown,#,#,,Unknown,BGT,202106,,Unknown,0.0,Unknown,0.0,USD,0.0,-53945.83333,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e298800199be106a077e4ed121dacc9a
-1,Budget,RU11,NRFEMEA,MOW1,MOW1FN3750,6230400000,Unknown,FN,MOW1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202101,,Unknown,0.0,Unknown,0.0,USD,0.0,432.62,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e6bf88197947fcfd373f6c0010269734
-1,Budget,CA11,NRFC,MTR1,MTR1DR1754,4000000000,Unknown,DR,MTR1,1754,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,d8fff195b80475eec49b3741114442af
-1,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6230200000,Unknown,FN,SIN3,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202103,,Unknown,0.0,Unknown,0.0,USD,0.0,1193.181885,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,2d5fb5badc51b95f93db6335269a1383
-1,Budget,GB11,NRFEMEA,LON1,LON1TX2753,6180000000,Unknown,TX,LON1,2753,Unknown,,,,Unknown,#,#,,Unknown,BGT,202211,,Unknown,0.0,Unknown,0.0,USD,0.0,642.0833334,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,606bf2b7c1893f4604521e5189d785dc
-1,Budget,CA11,NRFC,MTR3,MTR3CS1501,4000000000,Unknown,CS,MTR3,1501,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,26191.5806,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,721c3326111457fc454614ce7eab631d
-1,Budget,CA11,NRFC,TOR1,TOR1EL2000,4000000000,Unknown,EL,TOR1,2000,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,67379.60684,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,3d00ce1410ec1868500c2c2bf2c6450b
-1,Budget,CA11,NRFC,TOR1,TOR1BF1250,4000000000,Unknown,BF,TOR1,1250,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,90259.67624,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e5c87aa46e0163752c99ff55cc5744fe
-1,Forecast,CA11,NRFC,QUE1,QUE1FN3750,5503000000,Unknown,FN,QUE1,3750,Unknown,,,,Unknown,#,#,,Unknown,FOR,202506,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,6.731991922,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,c407834a880c5dfddeb8c0e4f81e9b2d
-1,Budget,CN13,NRFEMEA,SGH2,SGH2FN3750,6269000000,Unknown,FN,SGH2,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202212,,Unknown,0.0,Unknown,0.0,USD,0.0,-40.0113641,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,101f0eb77bbd0621118b0f735902cf12
-1,Budget,CA11,NRFC,MTR1,MTR1DR1754,4000000000,Unknown,DR,MTR1,1754,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,63307.24734,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,356b240776a7f1e8c38c7816a54dc5e4
-1,Forecast,CA11,NRFC,QUE1,QUE1KX4250,5508000000,Unknown,KX,QUE1,4250,Unknown,,,,Unknown,#,#,,Unknown,FOR,202508,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,14.95998205,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,26986c74889009e960ad93c4241b89b1
-1,Budget,GB67,NRFUS,LD17,LD17FN3750,6230300000,Unknown,FN,LD17,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202403,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e3e6fbfbb66acfbf8b8d06ef92586d43
-1,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6600001000,Unknown,FN,LON1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202206,,Unknown,0.0,Unknown,0.0,USD,0.0,-147846.6667,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,151f637e4082710b7bfe746f012492f0
-1,Budget,CA11,NRFC,MTR1,MTR1DR1754,5509000000,Unknown,DR,MTR1,1754,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,1093.391392,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,98f931a4f9f3aa80c0892c9e5b848273
